ROI time;8.61599
Total time;472.476
nodes;4
processes;4
threads;32
width;65536
height;524288
size;35
bin;count
0;134209707
1;134214336
2;134222545
3;134226201
4;134223334
5;134215399
6;134230983
7;134191872
8;134217787
9;134209836
10;134201523
11;134201821
12;134208251
13;134240613
14;134227043
15;134206389
16;134221296
17;134211592
18;134209788
19;134220535
20;134212136
21;134206860
22;134200034
23;134218044
24;134207274
25;134195470
26;134205403
27;134236023
28;134196105
29;134212293
30;134219848
31;134226325
32;134210729
33;134227351
34;134218860
35;134223496
36;134237203
37;134226898
38;134221811
39;134234051
40;134182724
41;134231246
42;134234912
43;134228771
44;134212182
45;134187689
46;134215408
47;134211936
48;134217110
49;134217094
50;134225106
51;134216718
52;134231163
53;134211905
54;134235175
55;134222834
56;134215402
57;134210587
58;134218587
59;134213471
60;134210559
61;134237671
62;134227285
63;134221626
64;134207554
65;134196590
66;134206580
67;134211333
68;134204076
69;134209426
70;134206571
71;134195051
72;134205325
73;134211533
74;134216868
75;134210511
76;134227534
77;134221869
78;134228687
79;134227323
80;134196186
81;134222018
82;134223830
83;134217566
84;134223034
85;134212427
86;134237853
87;134212901
88;134209514
89;134223297
90;134235641
91;134236631
92;134217007
93;134215952
94;134224958
95;134232431
96;134222912
97;134200938
98;134230170
99;134231985
100;134232226
101;134217570
102;134227050
103;134217988
104;134231009
105;134226600
106;134212774
107;134199307
108;134202027
109;134202810
110;134226034
111;134218602
112;134222421
113;134218390
114;134227728
115;134223291
116;134229648
117;134221257
118;134231400
119;134206733
120;134226978
121;134228700
122;134201061
123;134223037
124;134198481
125;134226500
126;134217291
127;134220915
128;134222899
129;134193011
130;134225261
131;134216625
132;134235344
133;134243050
134;134223842
135;134199262
136;134196720
137;134221084
138;134224734
139;134231960
140;134197478
141;134219661
142;134210608
143;134197144
144;134231124
145;134230802
146;134210027
147;134224417
148;134220117
149;134217940
150;134197537
151;134220084
152;134211211
153;134204669
154;134214228
155;134229377
156;134227970
157;134201135
158;134222265
159;134207712
160;134227571
161;134227707
162;134237978
163;134201067
164;134234140
165;134223253
166;134240125
167;134230496
168;134203565
169;134218512
170;134196914
171;134208490
172;134231080
173;134209586
174;134214256
175;134218149
176;134221759
177;134211384
178;134208231
179;134191475
180;134230380
181;134198026
182;134194488
183;134236582
184;134222164
185;134217885
186;134230395
187;134216729
188;134206367
189;134220893
190;134205959
191;134237488
192;134207314
193;134213694
194;134219406
195;134221185
196;134216264
197;134210123
198;134245397
199;134218895
200;134233667
201;134222680
202;134189955
203;134225951
204;134213787
205;134211502
206;134226198
207;134236879
208;134208401
209;134225120
210;134212801
211;134221811
212;134211517
213;134210705
214;134210237
215;134239866
216;134222358
217;134225976
218;134196386
219;134226920
220;134209847
221;134226112
222;134206861
223;134212649
224;134223252
225;134215117
226;134203944
227;134233562
228;134221269
229;134221069
230;134232744
231;134214591
232;134220061
233;134233609
234;134215722
235;134207571
236;134217521
237;134218437
238;134245047
239;134193488
240;134221526
241;134204361
242;134227401
243;134236598
244;134210534
245;134206590
246;134222315
247;134229544
248;134219937
249;134227116
250;134219785
251;134210976
252;134201502
253;134216317
254;134221781
255;134226089
