ROI time;1.13059
Total time;59.1519
nodes;4
processes;4
threads;32
width;65536
height;65536
size;32
bin;count
0;16779817
1;16775732
2;16787537
3;16779375
4;16779811
5;16779264
6;16781377
7;16780063
8;16779051
9;16775614
10;16774988
11;16765561
12;16772352
13;16776372
14;16777253
15;16777868
16;16782423
17;16778961
18;16780353
19;16778449
20;16776208
21;16778746
22;16770084
23;16779964
24;16785789
25;16783723
26;16775093
27;16776246
28;16768007
29;16776759
30;16772332
31;16779180
32;16777251
33;16778885
34;16781385
35;16773763
36;16768908
37;16785056
38;16776758
39;16776084
40;16774985
41;16772384
42;16775809
43;16777489
44;16774796
45;16775288
46;16777324
47;16780371
48;16784028
49;16778975
50;16780295
51;16770086
52;16779040
53;16768545
54;16785564
55;16780415
56;16771182
57;16775589
58;16779362
59;16776878
60;16771124
61;16782602
62;16780416
63;16781850
64;16782409
65;16781033
66;16774168
67;16776663
68;16780295
69;16775299
70;16775101
71;16775118
72;16775783
73;16776839
74;16772945
75;16776829
76;16780954
77;16777151
78;16780495
79;16779043
80;16784761
81;16784926
82;16774427
83;16778618
84;16780626
85;16777563
86;16778953
87;16778838
88;16776930
89;16776102
90;16773271
91;16769254
92;16773458
93;16784241
94;16775722
95;16779932
96;16776050
97;16780797
98;16776054
99;16769827
100;16779182
101;16773523
102;16778473
103;16777539
104;16778033
105;16772860
106;16781364
107;16776922
108;16780959
109;16780883
110;16773251
111;16787928
112;16776485
113;16777754
114;16782609
115;16769136
116;16780088
117;16772147
118;16773439
119;16777551
120;16779578
121;16778865
122;16781068
123;16773817
124;16776396
125;16779290
126;16770919
127;16779466
128;16779756
129;16772116
130;16779119
131;16776495
132;16773699
133;16773171
134;16778338
135;16772629
136;16778385
137;16770850
138;16778258
139;16780962
140;16781659
141;16776842
142;16775986
143;16778362
144;16776128
145;16774626
146;16772983
147;16782059
148;16773083
149;16780659
150;16778918
151;16783563
152;16778192
153;16782018
154;16771015
155;16773450
156;16777566
157;16779704
158;16781113
159;16777058
160;16775846
161;16779013
162;16773739
163;16770004
164;16775908
165;16775015
166;16775202
167;16776643
168;16777469
169;16783301
170;16775134
171;16779563
172;16780170
173;16774893
174;16776854
175;16788738
176;16771607
177;16777486
178;16772277
179;16770297
180;16774854
181;16775769
182;16774635
183;16776500
184;16777513
185;16779511
186;16782212
187;16769996
188;16781888
189;16770491
190;16778461
191;16774418
192;16775132
193;16785485
194;16772609
195;16777436
196;16786468
197;16772684
198;16776738
199;16774754
200;16776095
201;16781839
202;16771154
203;16776116
204;16777512
205;16767017
206;16775947
207;16779555
208;16767620
209;16782947
210;16773089
211;16777112
212;16774414
213;16786227
214;16770102
215;16773737
216;16777560
217;16778069
218;16771954
219;16772602
220;16775033
221;16782599
222;16775132
223;16776076
224;16786504
225;16777936
226;16779728
227;16773706
228;16771332
229;16772960
230;16777295
231;16777305
232;16780170
233;16772922
234;16773963
235;16780118
236;16782931
237;16780737
238;16775895
239;16775147
240;16780054
241;16770198
242;16778827
243;16777299
244;16780759
245;16777819
246;16777461
247;16774450
248;16778799
249;16777395
250;16780136
251;16782288
252;16785266
253;16779513
254;16775053
255;16781508
