ROI time;280.023
Total time;1180.21
nodes;1
processes;1
threads;1
width;262144
height;262144
size;36
bin;count
0;268444730
1;268442728
2;268467302
3;268431811
4;268439675
5;268412243
6;268446280
7;268433115
8;268447234
9;268457361
10;268434190
11;268432529
12;268432102
13;268439515
14;268423012
15;268396953
16;268433492
17;268408644
18;268435675
19;268434543
20;268421462
21;268426030
22;268429402
23;268421025
24;268450508
25;268467196
26;268457223
27;268420730
28;268457715
29;268424716
30;268461495
31;268446643
32;268445065
33;268460837
34;268454634
35;268405344
36;268470492
37;268426839
38;268453319
39;268413743
40;268443719
41;268454307
42;268460688
43;268411536
44;268463784
45;268400329
46;268406483
47;268418440
48;268472008
49;268431835
50;268478490
51;268408680
52;268437091
53;268440099
54;268454574
55;268415949
56;268445845
57;268432227
58;268459733
59;268439192
60;268427755
61;268428276
62;268473914
63;268415926
64;268435535
65;268443839
66;268448856
67;268397886
68;268445406
69;268448086
70;268454520
71;268419159
72;268432889
73;268450238
74;268430902
75;268442949
76;268449955
77;268462019
78;268423661
79;268400612
80;268458752
81;268450994
82;268395580
83;268428631
84;268430957
85;268458626
86;268480627
87;268419851
88;268445732
89;268458340
90;268472105
91;268421209
92;268414825
93;268408781
94;268450554
95;268420320
96;268430357
97;268443604
98;268437793
99;268418933
100;268446400
101;268423015
102;268455971
103;268422440
104;268436722
105;268426484
106;268432453
107;268434617
108;268429363
109;268435659
110;268445140
111;268445142
112;268435732
113;268445699
114;268447824
115;268427223
116;268419034
117;268454247
118;268462267
119;268397167
120;268438363
121;268450939
122;268440892
123;268402782
124;268431431
125;268430593
126;268465048
127;268422636
128;268428746
129;268439138
130;268433132
131;268424013
132;268456000
133;268436042
134;268436046
135;268420271
136;268445265
137;268399866
138;268440980
139;268430018
140;268455437
141;268449819
142;268476105
143;268423851
144;268437039
145;268415927
146;268421265
147;268380263
148;268458165
149;268446490
150;268432515
151;268390871
152;268452582
153;268448836
154;268445187
155;268377017
156;268450024
157;268403219
158;268455511
159;268416564
160;268470762
161;268456096
162;268445707
163;268405369
164;268434005
165;268434249
166;268472590
167;268431238
168;268429624
169;268444547
170;268435892
171;268411749
172;268433827
173;268426246
174;268462195
175;268423314
176;268421871
177;268459855
178;268440586
179;268429273
180;268438236
181;268419301
182;268465851
183;268435794
184;268450442
185;268444403
186;268436217
187;268401780
188;268426039
189;268442632
190;268453235
191;268413250
192;268458763
193;268448105
194;268433803
195;268418431
196;268439109
197;268426148
198;268431175
199;268414679
200;268415366
201;268445025
202;268439893
203;268426089
204;268420478
205;268406894
206;268464009
207;268429723
208;268416642
209;268422197
210;268426831
211;268428196
212;268448682
213;268426512
214;268436758
215;268414364
216;268444310
217;268446778
218;268451650
219;268403414
220;268418750
221;268427986
222;268461840
223;268407437
224;268437990
225;268440018
226;268431338
227;268382873
228;268449589
229;268436783
230;268438583
231;268432096
232;268456673
233;268459970
234;268443089
235;268431959
236;268407914
237;268409295
238;268449912
239;268421809
240;268421652
241;268433830
242;268458562
243;268419380
244;268457540
245;268436845
246;268439139
247;268433055
248;268441000
249;268448957
250;268436637
251;268410594
252;268451994
253;268391994
254;268461440
255;268415012
