ROI time;282.04
Total time;1191.56
nodes;1
processes;1
threads;1
width;65536
height;1048576
size;36
bin;count
0;268452565
1;268430845
2;268440192
3;268452432
4;268430468
5;268418061
6;268429239
7;268449332
8;268436793
9;268438587
10;268419728
11;268432510
12;268410076
13;268392279
14;268412035
15;268455738
16;268422081
17;268439216
18;268440381
19;268416311
20;268425092
21;268437363
22;268428468
23;268461325
24;268410766
25;268440504
26;268435379
27;268441047
28;268421220
29;268417731
30;268436892
31;268439892
32;268403463
33;268461296
34;268442191
35;268470017
36;268445545
37;268450790
38;268421770
39;268464160
40;268413687
41;268421099
42;268429085
43;268466752
44;268427947
45;268410363
46;268452848
47;268457324
48;268413236
49;268437789
50;268423977
51;268429255
52;268422358
53;268426263
54;268433016
55;268443250
56;268428333
57;268445688
58;268430436
59;268415531
60;268424479
61;268443317
62;268425775
63;268455406
64;268431593
65;268448992
66;268427323
67;268443130
68;268424395
69;268439156
70;268427485
71;268407290
72;268431875
73;268442837
74;268427426
75;268430237
76;268425080
77;268418119
78;268439233
79;268446595
80;268431992
81;268471540
82;268409111
83;268459187
84;268421478
85;268476070
86;268409997
87;268444567
88;268442245
89;268449127
90;268404617
91;268454004
92;268450978
93;268412937
94;268458208
95;268443828
96;268419121
97;268444396
98;268399836
99;268453510
100;268424635
101;268434988
102;268453583
103;268443415
104;268448977
105;268469932
106;268445810
107;268442529
108;268408285
109;268436906
110;268439614
111;268447594
112;268409886
113;268444295
114;268426473
115;268450692
116;268423351
117;268430631
118;268470047
119;268455475
120;268436489
121;268443340
122;268425689
123;268450876
124;268401087
125;268441398
126;268420882
127;268455560
128;268421216
129;268420723
130;268434663
131;268445425
132;268434371
133;268458656
134;268418886
135;268451639
136;268398475
137;268454494
138;268429580
139;268449285
140;268393565
141;268467601
142;268428735
143;268450008
144;268474142
145;268478347
146;268404051
147;268451284
148;268418661
149;268460607
150;268422232
151;268455435
152;268435020
153;268456209
154;268429914
155;268457052
156;268419731
157;268439188
158;268439327
159;268410591
160;268431573
161;268433485
162;268430082
163;268472432
164;268427531
165;268463302
166;268412401
167;268450357
168;268402644
169;268449269
170;268457822
171;268466969
172;268462529
173;268451832
174;268481961
175;268453303
176;268428783
177;268421899
178;268434215
179;268463308
180;268415443
181;268438696
182;268421827
183;268450916
184;268419731
185;268426892
186;268436118
187;268452426
188;268422131
189;268436034
190;268420154
191;268425867
192;268424422
193;268443238
194;268432711
195;268453164
196;268445729
197;268447436
198;268389762
199;268432359
200;268438068
201;268448630
202;268420004
203;268438278
204;268439597
205;268462830
206;268439866
207;268423048
208;268430152
209;268471881
210;268413891
211;268449838
212;268431313
213;268426881
214;268434039
215;268421064
216;268414039
217;268464636
218;268443640
219;268427357
220;268399224
221;268456806
222;268432041
223;268451861
224;268439731
225;268470719
226;268415358
227;268446462
228;268399362
229;268444352
230;268426286
231;268425965
232;268416274
233;268432268
234;268419007
235;268417471
236;268407022
237;268413530
238;268447649
239;268434211
240;268431436
241;268481789
242;268423274
243;268421394
244;268437565
245;268439503
246;268439986
247;268411356
248;268402640
249;268436040
250;268400755
251;268456066
252;268438250
253;268449130
254;268402845
255;268429242
